HHID,Home,Urb,Comp,Child,Day,SEC,NumCars,FEV,PHEV,EV,Age,Driver,Gender,Wstat,pAge,pDriver,pGender,pWstat
166267,5706,3,2,0,0,3,1,false,false,false,2,true,1,0,2,true,0,1
166266,5708,3,2,0,0,3,1,false,false,false,2,true,1,0,2,true,0,1
166268,5704,3,2,0,0,3,1,false,false,false,2,true,1,0,2,true,0,1
166269,5708,3,2,0,0,3,1,false,false,false,2,true,1,0,2,true,0,1
166270,5708,3,2,0,0,3,1,false,false,false,2,true,1,0,2,true,0,1
166271,5706,3,2,0,0,3,1,false,false,false,2,true,1,0,2,true,0,1
166272,5704,3,2,0,0,3,1,false,false,false,2,true,1,0,2,true,0,1
166273,5708,3,2,0,0,3,1,false,false,false,2,true,1,0,2,true,0,1
166274,5706,3,2,0,0,3,1,false,false,false,2,true,1,0,2,true,0,1
166275,5708,3,2,0,0,3,1,false,false,false,2,true,1,0,2,true,0,1
166276,5704,3,2,0,0,3,1,false,false,false,2,true,1,0,2,true,0,1
166277,5705,3,2,0,0,3,1,false,false,false,2,true,1,0,2,true,0,1
166278,5708,3,2,0,0,3,1,false,false,false,2,true,1,0,2,true,0,1
166279,5704,3,2,0,0,3,1,false,false,false,2,true,1,0,2,true,0,1
166280,5704,3,2,0,0,3,1,false,false,false,2,true,1,0,2,true,0,1
166281,5705,3,2,0,0,3,1,false,false,false,2,true,1,0,2,true,0,1
166283,5706,3,2,0,0,3,1,false,false,false,2,true,1,0,2,true,0,1
166282,5706,3,2,0,0,3,1,false,false,false,2,true,1,0,2,true,0,1
166284,5706,3,2,0,0,3,1,false,false,false,2,true,1,0,2,true,0,1
166285,5708,3,2,0,0,3,1,false,false,false,2,true,1,0,2,true,0,1
166286,5708,3,2,0,0,3,1,false,false,false,2,true,1,0,2,true,0,1
166288,5704,3,2,0,0,3,1,false,false,false,2,true,1,0,2,true,0,1
166287,5704,3,2,0,0,3,1,false,false,false,2,true,1,0,2,true,0,1
166289,5704,3,2,0,0,3,1,false,false,false,2,true,1,0,2,true,0,1
166290,5708,3,2,0,0,3,1,false,false,false,2,true,1,0,2,true,0,1
166291,5706,3,2,0,0,3,1,false,false,false,2,true,1,0,2,true,0,1
166293,5708,3,2,0,0,3,2,false,false,false,2,true,1,0,2,true,0,1
166292,5708,3,2,0,0,3,2,false,false,false,2,true,1,0,2,true,0,1
166294,5704,3,2,0,0,3,2,false,false,false,2,true,1,0,2,true,0,1
166295,5706,3,2,0,0,3,2,false,false,false,2,true,1,0,2,true,0,1
166297,5706,3,2,0,0,3,2,false,false,false,2,true,1,0,2,true,0,1
166296,5704,3,2,0,0,3,2,false,false,false,2,true,1,0,2,true,0,1
166298,5708,3,2,0,0,3,2,false,false,false,2,true,1,0,2,true,0,1
166300,5708,3,2,0,0,3,2,false,false,false,2,true,1,0,2,true,0,1
166299,5708,3,2,0,0,3,2,false,false,false,2,true,1,0,2,true,0,1
166301,5708,3,2,0,0,3,2,false,false,false,2,true,1,0,2,true,0,1
166302,5706,3,2,0,0,3,2,false,false,false,2,true,1,0,2,true,0,1
166303,5706,3,2,0,0,3,2,false,false,false,2,true,1,0,2,true,0,1
166304,5704,3,2,0,0,3,2,false,false,false,2,true,1,0,2,true,0,1
166305,5704,3,2,0,0,3,2,false,false,false,2,true,1,0,2,true,0,1
166306,5706,3,2,0,0,0,1,false,false,false,3,true,1,0,2,true,0,1
166307,5706,3,2,0,0,0,1,false,false,false,3,true,1,0,2,true,0,1
166308,5706,3,2,0,0,0,1,false,false,false,3,true,1,0,2,true,0,1
166309,5706,3,2,0,0,0,1,false,false,false,3,true,1,0,2,true,0,1
166311,5706,3,2,0,0,0,1,false,false,false,3,true,1,0,2,true,0,1
166310,5708,3,2,0,0,0,1,false,false,false,3,true,1,0,2,true,0,1
166312,5706,3,2,0,0,0,1,false,false,false,3,true,1,0,2,true,0,1
166314,5706,3,2,0,0,1,1,false,false,false,3,true,1,0,2,true,0,1
166313,5706,3,2,0,0,1,1,false,false,false,3,true,1,0,2,true,0,1
166315,5708,3,2,0,0,1,1,false,false,false,3,true,1,0,2,true,0,1
166316,5706,3,2,0,0,1,1,false,false,false,3,true,1,0,2,true,0,1
166318,5706,3,2,0,0,1,1,false,false,false,3,true,1,0,2,true,0,1
166317,5705,3,2,0,0,1,1,false,false,false,3,true,1,0,2,true,0,1
166319,5706,3,2,0,0,1,1,false,false,false,3,true,1,0,2,true,0,1
166320,5706,3,2,0,0,1,1,false,false,false,3,true,1,0,2,true,0,1
166321,5706,3,2,0,0,1,1,false,false,false,3,true,1,0,2,true,0,1
166322,5706,3,2,0,0,1,1,false,false,false,3,true,1,0,2,true,0,1
166325,5706,3,2,0,0,1,1,false,false,false,3,true,1,0,2,true,0,1
166323,5708,3,2,0,0,1,1,false,false,false,3,true,1,0,2,true,0,1
166324,5706,3,2,0,0,1,1,false,false,false,3,true,1,0,2,true,0,1
166327,5706,3,2,0,0,2,1,false,false,false,3,true,1,0,2,true,0,1
166328,5706,3,2,0,0,2,1,false,false,false,3,true,1,0,2,true,0,1
166326,5704,3,2,0,0,1,1,false,false,false,3,true,1,0,2,true,0,1
166330,5704,3,2,0,0,2,1,false,false,false,3,true,1,0,2,true,0,1
166329,5704,3,2,0,0,2,1,false,false,false,3,true,1,0,2,true,0,1
166331,5704,3,2,0,0,2,1,false,false,false,3,true,1,0,2,true,0,1
166332,5706,3,2,0,0,2,1,false,false,false,3,true,1,0,2,true,0,1
166333,5706,3,2,0,0,2,1,false,false,false,3,true,1,0,2,true,0,1
166334,5704,3,2,0,0,2,1,false,false,false,3,true,1,0,2,true,0,1
166335,5704,3,2,0,0,2,1,false,false,false,3,true,1,0,2,true,0,1
166336,5704,3,2,0,0,2,1,false,false,false,3,true,1,0,2,true,0,1
166337,5706,3,2,0,0,2,1,false,false,false,3,true,1,0,2,true,0,1
166338,5706,3,2,0,0,2,1,false,false,false,3,true,1,0,2,true,0,1
166339,5708,3,2,0,0,2,1,false,false,false,3,true,1,0,2,true,0,1
166340,5706,3,2,0,0,2,1,false,false,false,3,true,1,0,2,true,0,1
166341,5706,3,2,0,0,3,2,false,false,false,3,true,1,0,2,true,0,1
166343,5706,3,2,0,0,3,2,false,false,false,3,true,1,0,2,true,0,1
166342,5708,3,2,0,0,3,2,false,false,false,3,true,1,0,2,true,0,1
166344,5706,3,2,0,0,3,2,false,false,false,3,true,1,0,2,true,0,1
166346,5706,3,2,0,0,3,2,false,false,false,3,true,1,0,2,true,0,1
166347,5708,3,2,0,0,3,2,false,false,false,3,true,1,0,2,true,0,1
166345,5704,3,2,0,0,3,2,false,false,false,3,true,1,0,2,true,0,1
166348,5705,3,2,0,0,1,1,false,false,false,3,true,1,0,3,false,0,1
166349,5705,3,2,0,0,1,1,false,false,false,3,true,1,0,3,false,0,1
166351,5706,3,2,0,0,1,1,false,false,false,3,true,1,0,3,false,0,1
166350,5704,3,2,0,0,1,1,false,false,false,3,true,1,0,3,false,0,1
166353,5704,3,2,0,0,1,1,false,false,false,3,true,1,0,3,false,0,1
166352,5708,3,2,0,0,1,1,false,false,false,3,true,1,0,3,false,0,1
166354,5704,3,2,0,0,1,1,false,false,false,3,true,1,0,3,false,0,1
166355,5706,3,2,0,0,1,1,false,false,false,3,true,1,0,3,false,0,1
166356,5706,3,2,0,0,3,1,false,false,false,3,true,1,0,3,true,0,1
166357,5706,3,2,0,0,3,1,false,false,false,3,true,1,0,3,true,0,1
166358,5704,3,2,0,0,3,1,false,false,false,3,true,1,0,3,true,0,1
166359,5706,3,2,0,0,3,1,false,false,false,3,true,1,0,3,true,0,1
166360,5708,3,2,0,0,3,1,false,false,false,3,true,1,0,3,true,0,1
166361,5704,3,2,0,0,3,1,false,false,false,3,true,1,0,3,true,0,1
166362,5706,3,2,0,0,3,1,false,false,false,3,true,1,0,3,true,0,1
166363,5708,3,2,0,0,3,1,false,false,false,3,true,1,0,3,true,0,1
166364,5704,3,2,0,0,3,1,false,false,false,4,true,1,0,3,true,0,1
166365,5704,3,2,0,0,3,1,false,false,false,4,true,1,0,3,true,0,1
166366,5706,3,2,0,0,3,1,false,false,false,4,true,1,0,3,true,0,1
166367,5708,3,2,0,0,3,1,false,false,false,4,true,1,0,3,true,0,1
166368,5706,3,2,0,0,3,1,false,false,false,4,true,1,0,3,true,0,1
166369,5704,3,2,0,0,3,1,false,false,false,4,true,1,0,3,true,0,1
166370,5708,3,2,0,0,3,1,false,false,false,4,true,1,0,3,true,0,1
166371,5704,3,2,0,0,3,1,false,false,false,4,true,1,0,3,true,0,1
166372,5706,3,3,0,0,0,1,false,false,false,0,true,1,1,0,true,0,1
166374,5708,3,3,0,0,0,1,false,false,false,0,true,1,1,0,true,0,1
166373,5706,3,3,0,0,0,1,false,false,false,0,true,1,1,0,true,0,1
166375,5704,3,3,0,0,0,1,false,false,false,0,true,1,1,0,true,0,1
166377,5706,3,3,0,0,0,1,false,false,false,0,true,1,1,0,true,0,1
166376,5706,3,3,0,0,0,1,false,false,false,0,true,1,1,0,true,0,1
166378,5708,3,3,0,0,0,1,false,false,false,0,true,1,1,0,true,0,1
166379,5706,3,3,0,0,0,1,false,false,false,0,true,1,1,0,true,0,1
166380,5708,3,3,0,0,0,1,false,false,false,0,true,1,1,0,true,0,1
166381,5706,3,3,0,0,0,1,false,false,false,0,true,1,1,0,true,0,1
166382,5708,3,3,0,0,0,1,false,false,false,0,true,1,1,0,true,0,1
166383,5706,3,3,0,0,0,1,false,false,false,0,true,1,1,0,true,0,1
166384,5706,3,3,0,0,0,1,false,false,false,0,true,1,1,0,true,0,1
166385,5706,3,3,0,0,0,1,false,false,false,0,true,1,1,0,true,0,1
166386,5706,3,3,0,0,0,1,false,false,false,0,true,1,1,0,true,0,1
166387,5704,3,3,0,0,0,1,false,false,false,0,true,1,1,0,true,0,1
166388,5706,3,3,0,0,0,1,false,false,false,0,true,1,1,0,true,0,1
166389,5706,3,3,0,0,0,1,false,false,false,0,true,1,1,0,true,0,1
166390,5705,3,3,0,0,0,1,false,false,false,0,true,1,1,0,true,0,1
166391,5704,3,3,0,0,0,1,false,false,false,0,true,1,1,0,true,0,1
166392,5706,3,3,0,0,0,1,false,false,false,0,true,1,1,0,true,0,1
166393,5704,3,3,0,0,0,1,false,false,false,0,true,1,1,0,true,0,1
166394,5706,3,3,0,0,0,1,false,false,false,0,true,1,1,0,true,0,1
166395,5708,3,3,0,0,0,1,false,false,false,0,true,1,1,0,true,0,1
166396,5704,3,3,0,0,0,1,false,false,false,0,true,1,1,0,true,0,1
166397,5706,3,3,0,0,0,1,false,false,false,0,true,1,1,0,true,0,1
166398,5705,3,3,0,0,0,1,false,false,false,0,true,1,1,0,true,0,1
166399,5704,3,3,0,0,0,1,false,false,false,0,true,1,1,0,true,0,1
166400,5705,3,3,0,0,0,1,false,false,false,0,true,1,1,0,true,0,1
166401,5708,3,3,0,0,0,1,false,false,false,0,true,1,1,0,true,0,1
166402,5705,3,3,0,0,0,1,false,false,false,0,true,1,1,0,true,0,1
166403,5708,3,3,0,0,0,1,false,false,false,0,true,1,1,0,true,0,1
166405,5704,3,3,0,0,0,1,false,false,false,0,true,1,1,0,true,0,1
166404,5708,3,3,0,0,0,1,false,false,false,0,true,1,1,0,true,0,1
166406,5706,3,3,0,0,3,1,false,false,false,2,true,1,1,2,true,0,1
166409,5708,3,3,0,0,3,1,false,false,false,2,true,1,1,2,true,0,1
166407,5708,3,3,0,0,3,1,false,false,false,2,true,1,1,2,true,0,1
166408,5706,3,3,0,0,3,1,false,false,false,2,true,1,1,2,true,0,1
166411,5706,3,3,0,0,1,2,false,false,false,3,true,1,1,2,true,0,1
166410,5708,3,3,0,0,3,1,false,false,false,2,true,1,1,2,true,0,1
166412,5704,3,3,0,0,1,2,false,false,false,3,true,1,1,2,true,0,1
166413,5708,3,3,0,0,1,2,false,false,false,3,true,1,1,2,true,0,1
166415,5706,3,3,0,0,1,2,false,false,false,3,true,1,1,2,true,0,1
166414,5704,3,3,0,0,1,2,false,false,false,3,true,1,1,2,true,0,1
166416,5708,3,3,0,0,2,1,false,false,false,3,true,1,1,3,true,0,1
166417,5708,3,3,0,0,2,1,false,false,false,3,true,1,1,3,true,0,1
166418,5706,3,3,0,0,2,1,false,false,false,3,true,1,1,3,true,0,1
166419,5704,3,3,0,0,2,1,false,false,false,3,true,1,1,3,true,0,1
166420,5704,3,3,0,0,2,1,false,false,false,3,true,1,1,3,true,0,1
166421,5708,3,3,0,0,1,1,false,false,false,0,true,1,2,0,true,0,1
166424,5704,3,3,0,0,1,1,false,false,false,0,true,1,2,0,true,0,1
166423,5706,3,3,0,0,1,1,false,false,false,0,true,1,2,0,true,0,1
166422,5704,3,3,0,0,1,1,false,false,false,0,true,1,2,0,true,0,1
166426,5704,3,3,0,0,1,1,false,false,false,0,true,1,2,0,true,0,1
166427,5706,3,3,0,0,1,1,false,false,false,0,true,1,2,0,true,0,1
166425,5704,3,3,0,0,1,1,false,false,false,0,true,1,2,0,true,0,1
166428,5704,3,3,0,0,1,1,false,false,false,0,true,1,2,0,true,0,1
166429,5708,3,3,0,0,1,1,false,false,false,0,true,1,2,0,true,0,1
166430,5706,3,3,0,0,1,1,false,false,false,0,true,1,2,0,true,0,1
166431,5704,3,3,0,0,1,1,false,false,false,0,true,1,2,0,true,0,1
166432,5708,3,3,0,0,1,1,false,false,false,0,true,1,2,0,true,0,1
166433,5708,3,3,0,0,1,1,false,false,false,0,true,1,2,0,true,0,1
166434,5704,3,3,0,0,1,1,false,false,false,0,true,1,2,0,true,0,1
166435,5706,3,3,0,0,1,1,false,false,false,0,true,1,2,0,true,0,1
166436,5708,3,3,0,0,1,1,false,false,false,0,true,1,2,0,true,0,1
166437,5706,3,3,0,0,1,1,false,false,false,0,true,1,2,0,true,0,1
166438,5704,3,3,0,0,1,1,false,false,false,0,true,1,2,0,true,0,1
166439,5704,3,3,0,0,1,1,false,false,false,0,true,1,2,0,true,0,1
166440,5704,3,3,0,0,1,1,false,false,false,0,true,1,2,0,true,0,1
166442,5706,3,3,0,0,1,1,false,false,false,0,true,1,2,0,true,0,1
166443,5706,3,3,0,0,1,1,false,false,false,0,true,1,2,0,true,0,1
166444,5706,3,3,0,0,1,1,false,false,false,0,true,1,2,0,true,0,1
166441,5706,3,3,0,0,1,1,false,false,false,0,true,1,2,0,true,0,1
166445,5704,3,3,0,0,1,1,false,false,false,0,true,1,2,0,true,0,1
166447,5704,3,3,0,0,1,1,false,false,false,0,true,1,2,0,true,0,1
166446,5706,3,3,0,0,1,1,false,false,false,0,true,1,2,0,true,0,1
166448,5704,3,3,0,0,1,1,false,false,false,0,true,1,2,0,true,0,1
166450,5706,3,3,0,0,1,1,false,false,false,0,true,1,2,0,true,0,1
166449,5706,3,3,0,0,1,1,false,false,false,0,true,1,2,0,true,0,1
166451,5708,3,3,0,0,2,1,false,false,false,0,true,1,2,0,true,0,1
166454,5704,3,3,0,0,2,1,false,false,false,0,true,1,2,0,true,0,1
166453,5706,3,3,0,0,2,1,false,false,false,0,true,1,2,0,true,0,1
166452,5706,3,3,0,0,2,1,false,false,false,0,true,1,2,0,true,0,1
166455,5704,3,3,0,0,2,1,false,false,false,0,true,1,2,0,true,0,1
166456,5704,3,3,0,0,2,1,false,false,false,0,true,1,2,0,true,0,1
166457,5708,3,3,0,0,2,1,false,false,false,0,true,1,2,0,true,0,1
166458,5706,3,3,0,0,2,1,false,false,false,0,true,1,2,0,true,0,1
166460,5704,3,3,0,0,2,1,false,false,false,0,true,1,2,0,true,0,1
166459,5706,3,3,0,0,2,1,false,false,false,0,true,1,2,0,true,0,1
166461,5706,3,3,0,0,2,1,false,false,false,0,true,1,2,0,true,0,1
166463,5708,3,3,0,0,2,1,false,false,false,0,true,1,2,0,true,0,1
166462,5708,3,3,0,0,2,1,false,false,false,0,true,1,2,0,true,0,1
166464,5706,3,3,0,0,2,1,false,false,false,0,true,1,2,0,true,0,1
166465,5704,3,3,0,0,2,1,false,false,false,0,true,1,2,0,true,0,1
166467,5708,3,3,0,0,2,1,false,false,false,0,true,1,2,0,true,0,1
166466,5706,3,3,0,0,2,1,false,false,false,0,true,1,2,0,true,0,1
166468,5704,3,3,0,0,2,1,false,false,false,0,true,1,2,0,true,0,1
166469,5704,3,3,0,0,2,1,false,false,false,0,true,1,2,0,true,0,1
166470,5704,3,3,0,0,2,1,false,false,false,0,true,1,2,0,true,0,1
166472,5708,3,3,0,0,2,1,false,false,false,0,true,1,2,0,true,0,1
166473,5706,3,3,0,0,2,1,false,false,false,0,true,1,2,0,true,0,1
166471,5708,3,3,0,0,2,1,false,false,false,0,true,1,2,0,true,0,1
166475,5706,3,3,0,0,2,1,false,false,false,0,true,1,2,0,true,0,1
166474,5706,3,3,0,0,2,1,false,false,false,0,true,1,2,0,true,0,1
166476,5708,3,3,0,0,2,1,false,false,false,0,true,1,2,0,true,0,1
166477,5708,3,3,0,0,2,1,false,false,false,0,true,1,2,0,true,0,1
166479,5706,3,3,0,0,2,1,false,false,false,0,true,1,2,0,true,0,1
166480,5706,3,3,0,0,2,1,false,false,false,0,true,1,2,0,true,0,1
166478,5708,3,3,0,0,2,1,false,false,false,0,true,1,2,0,true,0,1
166481,5708,3,3,0,0,2,2,false,false,false,0,true,1,2,0,true,0,1
166482,5708,3,3,0,0,2,2,false,false,false,0,true,1,2,0,true,0,1
166484,5706,3,3,0,0,2,2,false,false,false,0,true,1,2,0,true,0,1
166483,5706,3,3,0,0,2,2,false,false,false,0,true,1,2,0,true,0,1
166485,5706,3,3,0,0,2,2,false,false,false,0,true,1,2,0,true,0,1
166487,5706,3,3,0,0,2,2,false,false,false,0,true,1,2,0,true,0,1
166486,5704,3,3,0,0,2,2,false,false,false,0,true,1,2,0,true,0,1
166488,5706,3,3,0,0,2,2,false,false,false,0,true,1,2,0,true,0,1
166489,5704,3,3,0,0,2,2,false,false,false,0,true,1,2,0,true,0,1
166490,5704,3,3,0,0,2,2,false,false,false,0,true,1,2,0,true,0,1
166491,5706,3,3,0,0,2,2,false,false,false,0,true,1,2,0,true,0,1
166492,5708,3,3,0,0,2,2,false,false,false,0,true,1,2,0,true,0,1
166493,5706,3,3,0,0,2,2,false,false,false,0,true,1,2,0,true,0,1
166494,5708,3,3,0,0,2,2,false,false,false,0,true,1,2,0,true,0,1
166495,5708,3,3,0,0,2,2,false,false,false,0,true,1,2,0,true,0,1
166496,5708,3,3,0,0,2,2,false,false,false,0,true,1,2,0,true,0,1
166498,5706,3,3,0,0,2,2,false,false,false,0,true,1,2,0,true,0,1
166497,5705,3,3,0,0,2,2,false,false,false,0,true,1,2,0,true,0,1
166500,5706,3,3,0,0,2,2,false,false,false,0,true,1,2,0,true,0,1
166501,5704,3,3,0,0,2,2,false,false,false,0,true,1,2,0,true,0,1
166499,5704,3,3,0,0,2,2,false,false,false,0,true,1,2,0,true,0,1
166502,5708,3,3,0,0,2,2,false,false,false,0,true,1,2,0,true,0,1
166504,5704,3,3,0,0,2,2,false,false,false,0,true,1,2,0,true,0,1
166503,5704,3,3,0,0,2,2,false,false,false,0,true,1,2,0,true,0,1
166505,5706,3,3,0,0,2,2,false,false,false,0,true,1,2,0,true,0,1
166506,5708,3,3,0,0,2,2,false,false,false,0,true,1,2,0,true,0,1
166507,5704,3,3,0,0,2,2,false,false,false,0,true,1,2,0,true,0,1
166508,5705,3,3,0,0,2,2,false,false,false,0,true,1,2,0,true,0,1
166511,5706,3,3,0,0,2,2,false,false,false,0,true,1,2,0,true,0,1
166509,5704,3,3,0,0,2,2,false,false,false,0,true,1,2,0,true,0,1
166510,5706,3,3,0,0,2,2,false,false,false,0,true,1,2,0,true,0,1
166512,5706,3,3,0,0,2,2,false,false,false,0,true,1,2,0,true,0,1
166513,5704,3,3,0,0,2,2,false,false,false,0,true,1,2,0,true,0,1
166515,5706,3,3,0,0,2,2,false,false,false,0,true,1,2,0,true,0,1
166514,5706,3,3,0,0,2,2,false,false,false,0,true,1,2,0,true,0,1
166516,5704,3,3,0,0,2,2,false,false,false,0,true,1,2,0,true,0,1
166517,5705,3,3,0,0,2,2,false,false,false,0,true,1,2,0,true,0,1
166518,5704,3,3,0,0,2,2,false,false,false,0,true,1,2,0,true,0,1
166519,5704,3,3,0,0,2,2,false,false,false,0,true,1,2,0,true,0,1
166521,5706,3,3,0,0,2,2,false,false,false,0,true,1,2,0,true,0,1
166520,5706,3,3,0,0,2,2,false,false,false,0,true,1,2,0,true,0,1
166522,5706,3,3,0,0,2,2,false,false,false,0,true,1,2,0,true,0,1
166523,5706,3,3,0,0,2,2,false,false,false,0,true,1,2,0,true,0,1
166525,5704,3,3,0,0,2,2,false,false,false,0,true,1,2,0,true,0,1
166524,5708,3,3,0,0,2,2,false,false,false,0,true,1,2,0,true,0,1
166526,5704,3,3,0,0,2,2,false,false,false,0,true,1,2,0,true,0,1
166527,5704,3,3,0,0,2,2,false,false,false,0,true,1,2,0,true,0,1
166528,5708,3,3,0,0,2,2,false,false,false,0,true,1,2,0,true,0,1
166529,5706,3,3,0,0,2,2,false,false,false,0,true,1,2,0,true,0,1
166530,5705,3,3,0,0,2,2,false,false,false,0,true,1,2,0,true,0,1
166531,5708,3,3,0,0,2,2,false,false,false,0,true,1,2,0,true,0,1
166533,5708,3,3,0,0,2,2,false,false,false,0,true,1,2,0,true,0,1
166532,5706,3,3,0,0,2,2,false,false,false,0,true,1,2,0,true,0,1
166535,5708,3,3,0,0,2,2,false,false,false,0,true,1,2,0,true,0,1
166536,5708,3,3,0,0,2,2,false,false,false,0,true,1,2,0,true,0,1
166534,5706,3,3,0,0,2,2,false,false,false,0,true,1,2,0,true,0,1
166539,5704,3,3,0,0,2,2,false,false,false,0,true,1,2,0,true,0,1
166537,5704,3,3,0,0,2,2,false,false,false,0,true,1,2,0,true,0,1
166538,5706,3,3,0,0,2,2,false,false,false,0,true,1,2,0,true,0,1
166542,5704,3,3,1,0,0,1,false,false,false,0,true,1,2,0,true,0,1
166541,5704,3,3,1,0,0,1,false,false,false,0,true,1,2,0,true,0,1
166540,5706,3,3,1,0,0,1,false,false,false,0,true,1,2,0,true,0,1
166545,5708,3,3,1,0,0,1,false,false,false,0,true,1,2,0,true,0,1
166544,5708,3,3,1,0,0,1,false,false,false,0,true,1,2,0,true,0,1
166543,5704,3,3,1,0,0,1,false,false,false,0,true,1,2,0,true,0,1
166546,5708,3,3,1,0,0,1,false,false,false,0,true,1,2,0,true,0,1
166547,5708,3,3,1,0,0,1,false,false,false,0,true,1,2,0,true,0,1
166549,5706,3,3,1,0,0,1,false,false,false,0,true,1,2,0,true,0,1
166550,5706,3,3,1,0,0,1,false,false,false,0,true,1,2,0,true,0,1
166548,5706,3,3,1,0,0,1,false,false,false,0,true,1,2,0,true,0,1
166552,5706,3,3,1,0,0,1,false,false,false,0,true,1,2,0,true,0,1
166551,5706,3,3,1,0,0,1,false,false,false,0,true,1,2,0,true,0,1
166553,5706,3,3,1,0,0,1,false,false,false,0,true,1,2,0,true,0,1
166555,5706,3,3,1,0,0,1,false,false,false,0,true,1,2,0,true,0,1
166556,5706,3,3,1,0,0,1,false,false,false,0,true,1,2,0,true,0,1
166554,5706,3,3,1,0,0,1,false,false,false,0,true,1,2,0,true,0,1
166558,5708,3,3,1,0,0,1,false,false,false,0,true,1,2,0,true,0,1
166557,5704,3,3,1,0,0,1,false,false,false,0,true,1,2,0,true,0,1
166559,5708,3,3,1,0,0,1,false,false,false,0,true,1,2,0,true,0,1
166561,5704,3,3,1,0,0,1,false,false,false,0,true,1,2,0,true,0,1
166560,5708,3,3,1,0,0,1,false,false,false,0,true,1,2,0,true,0,1
166562,5706,3,3,1,0,0,1,false,false,false,0,true,1,2,0,true,0,1
166564,5704,3,3,1,0,0,1,false,false,false,0,true,1,2,0,true,0,1
166565,5704,3,3,1,0,0,1,false,false,false,0,true,1,2,0,true,0,1
166563,5706,3,3,1,0,0,1,false,false,false,0,true,1,2,0,true,0,1
166566,5704,3,3,1,0,0,1,false,false,false,0,true,1,2,0,true,0,1
166567,5708,3,3,1,0,0,1,false,false,false,0,true,1,2,0,true,0,1
166568,5706,3,3,1,0,0,1,false,false,false,0,true,1,2,0,true,0,1
166570,5706,3,3,1,0,0,1,false,false,false,0,true,1,2,0,true,0,1
166569,5708,3,3,1,0,0,1,false,false,false,0,true,1,2,0,true,0,1
166571,5706,3,3,1,0,0,1,false,false,false,0,true,1,2,0,true,0,1
166572,5706,3,3,1,0,0,1,false,false,false,0,true,1,2,0,true,0,1
166574,5708,3,3,1,0,0,1,false,false,false,0,true,1,2,0,true,0,1
166573,5706,3,3,1,0,0,1,false,false,false,0,true,1,2,0,true,0,1
166575,5704,3,3,1,0,0,1,false,false,false,0,true,1,2,0,true,0,1
166577,5706,3,3,1,0,0,1,false,false,false,0,true,1,2,0,true,0,1
166578,5704,3,3,1,0,0,1,false,false,false,0,true,1,2,0,true,0,1
166576,5704,3,3,1,0,0,1,false,false,false,0,true,1,2,0,true,0,1
166579,5706,3,3,1,0,0,1,false,false,false,0,true,1,2,0,true,0,1
166581,5706,3,3,1,0,0,1,false,false,false,0,true,1,2,0,true,0,1
166580,5706,3,3,1,0,0,1,false,false,false,0,true,1,2,0,true,0,1
166582,5704,3,3,1,0,0,1,false,false,false,0,true,1,2,0,true,0,1
166583,5704,3,3,1,0,0,1,false,false,false,0,true,1,2,0,true,0,1
166584,5706,3,3,1,0,0,1,false,false,false,0,true,1,2,0,true,0,1
166586,5705,3,3,1,0,0,1,false,false,false,0,true,1,2,0,true,0,1
166587,5708,3,3,1,0,0,1,false,false,false,0,true,1,2,0,true,0,1
166585,5706,3,3,1,0,0,1,false,false,false,0,true,1,2,0,true,0,1
166588,5708,3,3,1,0,0,1,false,false,false,0,true,1,2,0,true,0,1
166590,5708,3,3,1,0,0,1,false,false,false,0,true,1,2,0,true,0,1
166589,5705,3,3,1,0,0,1,false,false,false,0,true,1,2,0,true,0,1
166591,5708,3,3,1,0,0,1,false,false,false,0,true,1,2,0,true,0,1
166592,5704,3,3,1,0,0,1,false,false,false,0,true,1,2,0,true,0,1
166593,5706,3,3,1,0,0,1,false,false,false,0,true,1,2,0,true,0,1
166594,5704,3,3,1,0,0,1,false,false,false,0,true,1,2,0,true,0,1
166595,5706,3,3,1,0,0,1,false,false,false,0,true,1,2,0,true,0,1
166596,5708,3,3,1,0,0,1,false,false,false,0,true,1,2,0,true,0,1
166597,5706,3,3,1,0,0,1,false,false,false,0,true,1,2,0,true,0,1
166598,5705,3,3,1,0,0,1,false,false,false,0,true,1,2,0,true,0,1
166599,5708,3,3,1,0,0,1,false,false,false,0,true,1,2,0,true,0,1
166601,5706,3,3,1,0,0,1,false,false,false,0,true,1,2,0,true,0,1
166600,5704,3,3,1,0,0,1,false,false,false,0,true,1,2,0,true,0,1
166602,5706,3,3,1,0,0,1,false,false,false,0,true,1,2,0,true,0,1
166604,5704,3,3,1,0,0,1,false,false,false,0,true,1,2,0,true,0,1
166603,5706,3,3,1,0,0,1,false,false,false,0,true,1,2,0,true,0,1
166605,5705,3,3,1,0,0,1,false,false,false,0,true,1,2,0,true,0,1
166606,5704,3,3,1,0,0,1,false,false,false,0,true,1,2,0,true,0,1
166607,5704,3,3,1,0,0,1,false,false,false,0,true,1,2,0,true,0,1
166608,5704,3,3,1,0,0,1,false,false,false,0,true,1,2,0,true,0,1
166609,5706,3,3,1,0,0,1,false,false,false,0,true,1,2,0,true,0,1
166610,5706,3,3,1,0,0,1,false,false,false,0,true,1,2,0,true,0,1
166611,5706,3,3,1,0,0,1,false,false,false,0,true,1,2,0,true,0,1
166613,5708,3,3,1,0,0,1,false,false,false,0,true,1,2,0,true,0,1
166612,5706,3,3,1,0,0,1,false,false,false,0,true,1,2,0,true,0,1
